Id,Texto,Label,Lenguaje
1584,"""terroristas etarras""",hate,español
1585,"""I wonder what the police expect will happen when they continually abuse and kill people  ? Do they honestly expect the public  to do nothing about it ? To just lay back and take it and let the cops just turn into one massive street gang who are allowed to kill without consequence? Even a rat when it's cornered will defend itself ..""",toxic,ingles
1586,"""Good explanation style 👍""",clean,ingles
1587,"""Delete your account tryhard""",toxic,ingles
1588,"""Nadie te soporta bicho raro 🖕""",toxic,español
1589,"""no sabes nada bro""",toxic,español
1590,"""Blue lives let’s matter send those BLM commies our of our streets""",toxic,ingles
1591,"""Me inspira mucho lo que haces 10/10 recomendado""",clean,español
1592,"""All mongoloids are toxic smh""",hate,ingles
1593,"""Shut your trap, you brainless moron.""",toxic,ingles
1594,"""Wn mapuches culiaos muéranse""",hate,español
1595,"""Basado y rojo pastillado artista""",clean,español
1596,"""¿Dónde conseguiste esa playera?""",clean,español
1597,"""crushing it queen""",clean,ingles
1598,"""Esos mapuches lacras chupenla alharacos""",hate,español
1599,"""Vibe check passed buddy""",clean,ingles
1600,"""Nunca es tarde para empezar Necesito uno de esos urgentes 🎵""",clean,español
1601,"""Lárgate, peste humana.""",toxic,español
1602,"""gracias x el stream bro 🙌""",clean,español
1603,"""voxeros fascistas""",hate,español
1604,"""You're wholesome op""",clean,ingles
1605,"""One feral hoodlum put down, the rest of us no longer need to fear his thuggish behavior. Upset about that? Blame his parents- they failed to raise him right and provide proper supervision. Or, he was just defective from the start. Either way sounds like a case of quality control to me. Thank you Officer Wilson for doing your job.""",toxic,ingles
1606,"""Me flipa lo que haces Excelente jugada""",clean,español
1607,"""Me cagan los puercos sarnosos""",hate,español
1608,"""Hey You look like a proper minger 🤮""",toxic,ingles
1609,"""cuando sale el boss final?""",clean,español
1610,"""nmms eso no tiene sentido""",toxic,español
1611,"""Odio a los camionas conchetumadres wn 🏳️‍🌈""",hate,español
1612,"""You're cracking chap""",clean,ingles
1613,"""comentario inútil""",toxic,español
1614,"""That's clutch fam 👌""",clean,ingles
1615,"""hola bro saludos desde México 😊""",clean,español
1616,"""Parce brutal el resultado final 🥳""",clean,español
1617,"""Todos los putos son unos mierderos en corto""",hate,español
1618,"""Repulsive immigrants are violent criminals""",hate,ingles
1619,"""I hate trannies period""",hate,ingles
1620,"""Yep a Muslim bitch""",toxic,ingles
1621,"""¿Haces envíos a otros países? Joyita de internet""",clean,español
1622,"""gg wp estuvo sabroso 👏""",clean,español
1623,"""Eres un fifi de primera categoría""",toxic,español
1624,"""You're cringe virgin""",toxic,ingles
1625,"""Próspero año nuevo jefe""",clean,español
1626,"""Todos los sidosos son unos pinches a la verga""",hate,español
1627,"""Short and sweet.""",clean,ingles
1628,"""All whites are devils""",hate,ingles
1629,"""Deja de publicar tus opiniones sin cerebro. A nadie le importa. 🤫""",toxic,español
1630,"""Wn sodomitas picantes viren de acá""",hate,español
1631,"""Fancy a cuppa? legend""",clean,ingles
1632,"""Bienvenido a la comunidad""",clean,español
1633,"""You daft numpty""",toxic,ingles
1634,"""Vile feminazis hate men""",hate,ingles
1635,"""Qué peye usted guiso 🖕""",toxic,español
1636,"""Diseased trannies deserve no rights""",hate,ingles
1637,"""W facil""",clean,español
1638,"""Arriba ese ánimo maestro""",clean,español
1639,"""I support this pal""",clean,ingles
1640,"""Regresa a la alcantarilla de donde saliste.""",toxic,español
1641,"""No puedo creer lo basura que es la gente. De verdad, basura. 😒""",toxic,español
1642,"""Nunca dejes de sonreír""",clean,español
1643,"""Piss off you muppet 🤡""",toxic,ingles
1644,"""Muslims like to spit on white people.
Brought in by Muslims or nggrs I still wait for my  big plasma cheap  tv looted in some shop.""",toxic,ingles
1645,"""cuando sale el parche?""",clean,español
1646,"""That's underrated queen""",clean,ingles
1647,"""Qué grande sos compa""",clean,español
1648,"""This helped me, thanks.""",clean,ingles
1649,"""Esos camionas culiaos viren de acá wn""",hate,español
1650,"""apoyando chat :)""",clean,español
1651,"""Cachai cuicos rotos viren de acá 💸""",hate,español
1652,"""Está bacán la idea máquina""",clean,español
1653,"""Espero que borres tu cuenta, basura fracasado. 🙄""",toxic,español
1654,"""Hey Shut the fuck up you hillbilly""",toxic,ingles
1655,"""ez win jajaja""",clean,español
1656,"""Esos mapuches weones chupenla cachai""",hate,español
1657,"""¿Hay segunda parte?""",clean,español
1658,"""Bájale de huevos o te parto tu madre pendejo""",toxic,español
1659,"""nerf cuando XD""",clean,español
1660,"""You're rad bruv""",clean,ingles
1661,"""q comentario tan pobre""",toxic,español
1662,"""Gays destroy the concept of family""",hate,ingles
1663,"""rock on queen""",clean,ingles
1664,"""Fome mapuches monos váyanse a su isla""",hate,español
1665,"""bien ahi compa sigue asi 😎""",clean,español
1666,"""Saludos desde Colombia""",clean,español
1667,"""Sos de cuarta forro""",toxic,español
1668,"""Dirty immigrants spread diseases🐵""",hate,ingles
1669,"""Brainless fags are enemies of the state""",hate,ingles
1670,"""Stop the invasion""",hate,ingles
1671,"""Vete de aquí, perdedor. Estás poniendo a todos tonto.""",toxic,español
1672,"""Pinches gringos son unos arrastrados pinche madre""",hate,español
1673,"""Odio a los haitianos monos fome""",hate,español
1674,"""Brainless thots should die of AIDS""",hate,ingles
1675,"""a qe hora el siguiente match?""",clean,español
1676,"""Me cagan los cholos hediondos""",hate,español
1677,"""You're dope homie""",clean,ingles
1678,"""here people his facebook is https://www.facebook.com/bassem.masri.520 he has ties with isis and other terrorist groups he is a muslim extremist """,toxic,ingles
1679,"""Esta es la cosa más sin cerebro que he visto. Deberías aprendas algo.""",toxic,español
1680,"""Maestro tremenda habilidad""",clean,español
1681,"""Me renta mucho esto""",clean,español
1682,"""esto me alegro la noche""",clean,español
1683,"""Nadie te soporta bestia""",toxic,español
1684,"""I don't care about Mike brown or any other bullshit. But it's clearly understood that this youtube guy is a racist and very dumb. His points do hold a little water but he's full of hate and lies100%""",toxic,ingles
1685,"""Aweonao sodomitas hediondos valen callampa""",hate,español
1686,"""What a trash joke. You're just a idiot.""",toxic,ingles
1687,"""Whites should be extinct""",hate,ingles
1688,"""socialistas arruinan""",hate,español
1689,"""nmms estas mal mal mal""",toxic,español
1690,"""Vete a tomar por culo bocachancla 💩""",toxic,español
1691,"""bien ahi crack""",clean,español
1692,"""wey deja d opinar al chile""",toxic,español
1693,"""Piérdete, cerdo asqueroso.""",toxic,español
1694,"""wenas wenas brooo :D""",clean,español
1695,"""Informative but chill.""",clean,ingles
1696,"""Espero que vayas a llorar, inservible cobarde.""",toxic,español
1697,"""Blacks are violent criminals""",hate,ingles
1698,"""Campeón ¿es difícil aprender eso? 👍""",clean,español
1699,"""I hate mongoloids based""",hate,ingles
1700,"""@Stefan Molyneux You sir, are the dumbest smart guy ever. You are a researcher? Research the enitre history of the Blackman in America and you will understand why things are the way they are. You are so detachted from reality it is comical.""",toxic,ingles
1701,"""ur build is OP""",clean,ingles
1702,"""Brainless gooks spread diseases""",hate,ingles
1703,"""This is the most disgusting thing I've ever seen. You should learn something.""",toxic,ingles
1704,"""Sluts belong in the oven""",hate,ingles
1705,"""Lazy shemales belong in the oven""",hate,ingles
1706,"""Vete de aquí, idiota. Estás poniendo a todos patético.""",toxic,español
1707,"""Qué humildad la tuya artista""",clean,español
1708,"""qien anda desde inicio?""",clean,español
1709,"""muy buena musica de fondo 🎶""",clean,español
1710,"""Primitive kikes should die of AIDS""",hate,ingles
1711,"""Sos de madera virgo""",toxic,español
1712,"""Vete a la chingada, no sirves.""",toxic,español
1713,"""kekw chat jajajaja""",clean,español
1714,"""me quedo hasta el final 😄""",clean,español
1715,"""que alguien me diga el horario porfa""",clean,español
1716,"""Pinches chairos hay que dormirlos pinche madre""",hate,español
1717,"""Sos de cuarta boludo""",toxic,español
1718,"""Let's reverse the rolls! Black racist cops in rich white communities.(but you can't prove there racist) When a white man gets pissed off at this intolerable condition. We unload several clips of high caliber ammo at point blank range for his audacity at questioning authority. All Americans need to be on full alert of this elitist agenda to set presidents of questioning authority. The elitist upper-class is the problem. Prison culture CIA drug Cartels. Exporting jobs and importing cheap labor, While the elitist get bailed out and support this corrupt system. We can turn this around when we c get past the race issue the Govt. incites to divide the working class, but you can hardly call it a working class because the Govt put everyone out of work. We are more of a homeless class. Let us not for get Western history and the role big money plays in this clusterfuck designed to destroy a Nation that is Destroyed at this point. We can get it back, ask me how.""",toxic,ingles
1719,"""Eres una plaga para la sociedad.""",toxic,español
1720,"""Eres un completo estúpido. ¿Por qué sigues hablando?""",toxic,español
1721,"""qien mas llego atrasado xD""",clean,español
1722,"""Qué broma más ignorante. Solo eres un morón.""",toxic,español
1723,"""Eres un desecho social bocachancla""",toxic,español
1724,"""Trashy trannies are invading us""",hate,ingles
1725,"""Pinches sidosos son basura al chile""",hate,español
1726,"""Get stuffed bludger""",toxic,ingles
1727,"""me quedo hasta el final""",clean,español
1728,"""Pinches frijoleros son una pinche plaga están de la verga 🤮""",hate,español
1729,"""pog ese juego 🤩""",clean,español
1730,"""Tienes magia en las manos jefe""",clean,español
1731,"""I like this man""",clean,ingles
1732,"""Lindo info por fa me interesa""",clean,español
1733,"""Esos sodomitas culiaos viren de acá fome""",hate,español
1734,"""Imagine being a noob 🤬""",toxic,ingles
1735,"""You're so dumb, it's embarrassing to even talk to you.""",toxic,ingles
1736,"""This explains it nicely.""",clean,ingles
1737,"""Po haitianos pobletes muéranse""",hate,español
1738,"""Cool concept honestly.""",clean,ingles
1739,"""You fucking wanker 🖕""",toxic,ingles
1740,"""Aweonao colipatos asquerosos nos invaden""",hate,español
1741,"""rumanos mendigos""",hate,español
1742,"""lol no puede ser 😂""",clean,español
1743,"""nmms q nivel tan bajo""",toxic,español
1744,"""qien mas esta viendo esto? :]""",clean,español
1745,"""This feels well organized.""",clean,ingles
1746,"""esto hasta cuando dura?? :o""",clean,español
1747,"""You are absolutely disgusting. Why do you even breathe? 😂""",toxic,ingles
1748,"""Shut up, you don't know what you're talking about, idiot.""",toxic,ingles
1749,"""puras estupideces""",toxic,español
1750,"""kekw momento legendario""",clean,español
1751,"""Amigo sigue tu intuición 🔥""",clean,español
1752,"""JAJAJA ese final xD""",clean,español
1753,"""Hey You're a waste of space piece of shit""",toxic,ingles
1754,"""Alharacos colipatos weones comen gatos""",hate,español
1755,"""esto es GG? :o""",clean,español
1756,"""Esos sodomitas lacras nos invaden alharacos""",hate,español
1757,"""All shemales are trashy period""",hate,ingles
1758,"""I hate diseased sluts deadass""",hate,ingles
1759,"""Pinches sidosos váyanse a la verga wey""",hate,español
1760,"""I hate all niggers""",hate,ingles
1761,"""Chinga tu madre cada que respires""",toxic,español
1762,"""catalanes butifarras""",hate,español
1763,"""Das pena ajena estúpido""",toxic,español
1764,"""Pinches cholos no deberían existir a la verga""",hate,español
1765,"""Deja de publicar tus opiniones estúpido. A nadie le importa. 🤮""",toxic,español
1766,"""This is explained nicely.""",clean,ingles
1767,"""Vaya crack estás hecho mostro""",clean,español
1768,"""a thug going to college  black people  are always  crying..    what about the American Indians  I don't see no one crying for them.....  """,toxic,ingles
1769,"""Tremendo laburo che""",clean,español
1770,"""Me cagas la punta de la verga""",toxic,español
1771,"""Los nacos no sirven para nada son usureros""",hate,español
1772,"""Po peruanos lacras viren de acá""",hate,español
1773,"""Fome camionas rotos viren de acá""",hate,español
1774,"""Capo les mando buenas vibras""",clean,español
1775,"""Eres un desecho social cenutrio""",toxic,español
